payment_ref,payment_timestamp,value_date,amount,currency,payment_channel,customer_id,narration,payment_status,entered_by,branch_code,expected_fee
PS-73a84dbfa1,2024-03-19,2024-03-11,34032.69,KES,MPESA,24100,M-PESA PAY 24100,SUCCESS,BATCH,BR11,230.46
PS-af3927364c,2024-02-22,2024-01-16,12516.76,KES,CHEQUE,22718,Cheque dep member 22718,SUCCESS,BATCH,BR07,30.27
PS-3155fa83a6,2024-03-29,2024-03-09,34875.11,KES,CASH,27437,Cash deposit acc 27437,SUCCESS,TELLER,BR05,110.99
PS-30fea18cc9,2024-03-04,2024-03-25,8165.73,KES,MPESA,26858,Mobile payment member 26858,SUCCESS,TELLER,BR11,71.96
PS-775c5a8a46,2024-03-07,2024-03-02,41398.6,KES,CASH,24857,Cash deposit acc 24857,SUCCESS,BATCH,BR20,129.46
PS-f53373fb96,2024-03-18,2024-03-10,23788.78,KES,MPESA,21052,MPESA 21052,SUCCESS,SYSTEM,BR10,121.15
PS-f911c74465,2024-01-14,2024-03-02,29401.79,KES,CHEQUE,24828,Cheque dep member 24828,FAILED,BATCH,BR09,219.27
PS-930e5d99e8,2024-01-24,2024-03-04,13481.4,KES,CHEQUE,22953,CHQ DEP MBR 22953,SUCCESS,BATCH,BR02,114.18
PS-79978a508d,2024-02-24,2024-02-27,31263.99,KES,CHEQUE,25638,CHQ DEP MBR 25638,SUCCESS,BATCH,BR17,192.2
PS-e77780ad66,2024-03-01,2024-02-12,49660.96,KES,CASH,27454,CASH DEP 27454,SUCCESS,SYSTEM,BR11,303.02
PS-418b0592f9,2024-01-01,2024-01-15,48340.57,KES,MPESA,27404,M-PESA PAY 27404,SUCCESS,TELLER,BR19,479.97
PS-be7faa312b,2024-03-29,2024-02-12,49738.69,KES,MPESA,23490,M-PESA PAY 23490,FAILED,SYSTEM,BR06,376.18
PS-e3ded923ff,2024-03-15,2024-01-27,49556.79,KES,CASH,25453,CASH DEP 25453,FAILED,SYSTEM,BR08,303.66
PS-d3f682554a,2024-03-08,2024-02-06,8082.96,KES,CHEQUE,20445,CHQ DEP MBR 20445,SUCCESS,SYSTEM,BR20,31.84
PS-c6422149c5,2024-02-16,2024-02-22,6382.01,KES,MPESA,25725,M-PESA PAY 25725,SUCCESS,SYSTEM,BR05,48.77
PS-b266cc6d44,2024-01-04,2024-03-25,48321.35,KES,CHEQUE,23932,CHQ DEP MBR 23932,SUCCESS,SYSTEM,BR20,194.18
PS-b427a5ff6a,2024-01-05,2024-01-17,48406.12,KES,MPESA,20495,M-PESA PAY 20495,SUCCESS,TELLER,BR15,342.97
PS-079fdbc4c4,2024-02-26,2024-03-27,12779.75,KES,CHEQUE,24907,Cheque deposit for member 24907,SUCCESS,BATCH,BR16,32.45
PS-a857dbb231,2024-02-28,2024-02-15,32610.66,KES,CASH,26780,CASH DEP 26780,SUCCESS,TELLER,BR03,273.88
PS-b9d641fee4,2024-03-30,2024-01-02,31464.4,KES,CHEQUE,21722,CHQ DEP MBR 21722,SUCCESS,BATCH,BR06,203.29
PS-29dbe84235,2024-02-20,2024-02-23,38035.66,KES,CASH,27999,Cash deposit acc 27999,SUCCESS,SYSTEM,BR10,181.57
PS-5f36cfb9a6,2024-02-15,2024-02-25,25923.17,KES,MPESA,28366,MPESA 28366,SUCCESS,BATCH,BR10,68.42
PS-8b17a3464e,2024-03-07,2024-01-23,31609.7,KES,CHEQUE,20470,CHQ DEP MBR 20470,SUCCESS,TELLER,BR03,300.45
PS-571540282d,2024-01-06,2024-02-10,27244.58,KES,CASH,28573,CASH DEP 28573,SUCCESS,SYSTEM,BR19,255.52
PS-add70b806e,2024-03-05,2024-01-21,38178.4,KES,CASH,29924,CASH DEP 29924,SUCCESS,SYSTEM,BR02,176.64
PS-de9a0a34ca,2024-03-27,2024-01-22,4422.5,KES,CHEQUE,20728,Cheque dep member 20728,SUCCESS,BATCH,BR18,39.52
PS-7827ca0315,2024-01-22,2024-01-27,39737.13,KES,CHEQUE,27541,Cheque dep member 27541,SUCCESS,TELLER,BR01,145.59
PS-bb995c26bf,2024-01-17,2024-02-26,26386.24,KES,MPESA,27087,M-PESA PAY 27087,FAILED,SYSTEM,BR18,134.93
PS-16f5c1604e,2024-01-24,2024-03-01,35269.96,KES,CASH,27003,Cash deposit acc 27003,SUCCESS,BATCH,BR15,278.99
PS-56ef5b4ceb,2024-03-02,2024-02-27,12538.45,KES,CASH,20476,Cash deposit acc 20476,SUCCESS,SYSTEM,BR15,122.37
PS-9643ac89ca,2024-01-29,2024-02-04,9508.84,KES,MPESA,20118,M-PESA PAY 20118,SUCCESS,BATCH,BR12,80.88
PS-7a3818f393,2024-01-23,2024-01-25,12514.53,KES,MPESA,26033,M-PESA PAY 26033,SUCCESS,TELLER,BR15,75.06
PS-c0d419d70c,2024-03-08,2024-02-15,13107.13,KES,CHEQUE,20598,Cheque dep member 20598,SUCCESS,BATCH,BR16,49.11
PS-afde2dab5e,2024-01-17,2024-01-22,11421.0,KES,MPESA,22061,M-PESA PAY 22061,SUCCESS,SYSTEM,BR15,107.15
PS-6343890080,2024-01-06,2024-01-20,35604.7,KES,MPESA,20371,MPESA 20371,SUCCESS,SYSTEM,BR11,153.91
PS-e9768c1470,2024-03-28,2024-01-29,30379.74,KES,CASH,26726,CASH DEP 26726,SUCCESS,SYSTEM,BR02,132.01
PS-df26199cd9,2024-01-09,2024-02-16,24095.47,KES,MPESA,21703,M-PESA PAY 21703,SUCCESS,SYSTEM,BR10,125.24
PS-91fad9e601,2024-02-13,2024-02-18,26618.35,KES,CHEQUE,27540,Cheque dep member 27540,SUCCESS,TELLER,BR10,258.5
PS-f2902461c5,2024-03-26,2024-02-25,33724.56,KES,CASH,24563,CASH DEP 24563,SUCCESS,BATCH,BR08,123.36
PS-c6beb1c1f2,2024-01-21,2024-02-06,42482.97,KES,CASH,22921,CASH DEP 22921,FAILED,SYSTEM,BR18,243.09
PS-e22e174163,2024-01-21,2024-01-31,1023.09,KES,CHEQUE,27171,Cheque dep member 27171,SUCCESS,BATCH,BR09,9.74
PS-d03435d81f,2024-01-21,2024-02-23,34035.71,KES,CASH,29546,CASH DEP 29546,SUCCESS,TELLER,BR16,180.41
PS-8dd544c0b0,2024-01-17,2024-01-07,16490.03,KES,CASH,29095,Cash deposit acc 29095,SUCCESS,TELLER,BR19,100.48
PS-58192ee670,2024-01-12,2024-02-18,36206.36,KES,CHEQUE,21922,Cheque deposit for member 21922,SUCCESS,BATCH,BR08,144.17
PS-0fa529ddf9,2024-03-11,2024-01-10,31415.44,KES,CASH,26951,Cash deposit acc 26951,SUCCESS,BATCH,BR01,300.75
PS-1ff3e28c5f,2024-01-26,2024-02-11,10731.95,KES,CHEQUE,25996,CHQ DEP MBR 25996,SUCCESS,SYSTEM,BR01,32.57
PS-91eee55320,2024-01-10,2024-02-10,8702.19,KES,MPESA,27370,MPESA 27370,SUCCESS,SYSTEM,BR20,47.44
PS-15fe9608a8,2024-02-07,2024-02-15,34993.46,KES,MPESA,26030,MPESA 26030,SUCCESS,SYSTEM,BR19,166.08
PS-e924077b8a,2024-02-13,2024-02-11,48825.0,KES,MPESA,29339,M-PESA PAY 29339,SUCCESS,TELLER,BR13,149.99
PS-43e7351fe7,2024-02-06,2024-01-10,6179.28,KES,MPESA,21359,M-PESA PAY 21359,SUCCESS,TELLER,BR20,29.41
PS-c353501abd,2024-03-25,2024-02-16,15990.66,KES,CASH,22628,Cash deposit acc 22628,SUCCESS,TELLER,BR15,146.37
PS-04faa20900,2024-01-10,2024-02-20,48837.59,KES,CASH,28676,CASH DEP 28676,SUCCESS,TELLER,BR03,336.1
PS-baa7b18031,2024-03-03,2024-02-07,15318.79,KES,CHEQUE,23030,Cheque dep member 23030,FAILED,SYSTEM,BR11,48.89
PS-d62ad21b10,2024-03-01,2024-03-21,39579.85,KES,CHEQUE,23350,CHQ DEP MBR 23350,SUCCESS,BATCH,BR09,225.84
PS-4ce4e65c88,2024-02-08,2024-01-08,36667.23,KES,CASH,20421,Cash deposit acc 20421,SUCCESS,BATCH,BR12,273.74
PS-d85b1d952e,2024-01-22,2024-02-06,36313.02,KES,CHEQUE,23964,CHQ DEP MBR 23964,SUCCESS,TELLER,BR06,241.92
PS-2e6ccc7cad,2024-01-03,2024-03-14,14833.29,KES,CHEQUE,27151,CHQ DEP MBR 27151,SUCCESS,TELLER,BR06,124.27
PS-3054a609b1,2024-03-25,2024-01-22,45108.32,KES,CASH,21450,CASH DEP 21450,SUCCESS,SYSTEM,BR19,204.61
PS-b610868c33,2024-03-02,2024-03-18,35516.4,KES,CHEQUE,29309,CHQ DEP MBR 29309,SUCCESS,TELLER,BR05,298.47
PS-3f54485a5c,2024-01-12,2024-03-11,16583.42,KES,CHEQUE,23877,Cheque dep member 23877,SUCCESS,TELLER,BR04,60.22
PS-26742d3fbe,2024-02-03,2024-03-05,48180.02,KES,CASH,24957,CASH DEP 24957,FAILED,SYSTEM,BR03,174.27
PS-e208edc452,2024-02-29,2024-02-24,31358.93,KES,CASH,29843,CASH DEP 29843,SUCCESS,TELLER,BR06,186.54
PS-49313432c5,2024-01-04,2024-01-22,6240.74,KES,CHEQUE,24757,Cheque dep member 24757,SUCCESS,TELLER,BR07,37.57
PS-8f8e2ea66f,2024-02-09,2024-03-12,5067.21,KES,CHEQUE,23666,Cheque deposit for member 23666,SUCCESS,TELLER,BR20,31.44
PS-1a1ebdff12,2024-01-09,2024-03-15,28024.87,KES,CHEQUE,29868,CHQ DEP MBR 29868,SUCCESS,BATCH,BR14,123.76
PS-5fa6bc3d52,2024-01-14,2024-03-27,9818.67,KES,CHEQUE,25905,Cheque dep member 25905,SUCCESS,BATCH,BR02,59.94
PS-718d138581,2024-03-12,2024-03-30,11239.43,KES,CASH,21148,Cash deposit acc 21148,SUCCESS,TELLER,BR15,108.72
PS-ef8ae96229,2024-03-03,2024-01-07,44109.58,KES,MPESA,23825,MPESA 23825,SUCCESS,BATCH,BR03,409.79
PS-8e9eb52a23,2024-03-11,2024-03-13,42983.75,KES,CHEQUE,21393,Cheque deposit for member 21393,SUCCESS,BATCH,BR04,391.27
PS-94e5e5445c,2024-01-04,2024-01-15,2270.35,KES,MPESA,27850,Mobile payment member 27850,SUCCESS,BATCH,BR07,18.74
PS-660adfa019,2024-03-16,2024-02-17,13985.33,KES,CHEQUE,20375,CHQ DEP MBR 20375,SUCCESS,TELLER,BR16,36.54
PS-10cdc691b9,2024-03-04,2024-02-28,38612.36,KES,MPESA,28507,MPESA 28507,SUCCESS,BATCH,BR05,187.84
PS-c5a32474ab,2024-01-27,2024-01-16,11691.64,KES,CHEQUE,27524,CHQ DEP MBR 27524,SUCCESS,TELLER,BR07,85.32
PS-9513239c20,2024-03-26,2024-01-08,4303.05,KES,CASH,28254,CASH DEP 28254,SUCCESS,BATCH,BR15,42.22
PS-2722ce9118,2024-02-18,2024-01-27,38104.76,KES,CHEQUE,20507,Cheque deposit for member 20507,SUCCESS,SYSTEM,BR13,341.31
PS-ef430b0c6b,2024-02-21,2024-03-17,17595.81,KES,CHEQUE,20372,CHQ DEP MBR 20372,SUCCESS,SYSTEM,BR20,69.76
PS-2f2f4bd7de,2024-01-04,2024-03-04,11300.9,KES,CHEQUE,22243,Cheque deposit for member 22243,SUCCESS,BATCH,BR11,69.88
PS-b8c1bb47fe,2024-01-09,2024-02-05,29209.89,KES,CHEQUE,20145,Cheque dep member 20145,SUCCESS,TELLER,BR18,156.77
PS-ea2649adec,2024-01-04,2024-02-21,11202.03,KES,CHEQUE,24090,CHQ DEP MBR 24090,SUCCESS,BATCH,BR16,48.68
PS-ee74a5ad12,2024-03-24,2024-01-22,26543.57,KES,CASH,28875,Cash deposit acc 28875,SUCCESS,SYSTEM,BR11,180.45
PS-49b3dcf2ed,2024-02-11,2024-03-10,24897.93,KES,CASH,20085,Cash deposit acc 20085,SUCCESS,BATCH,BR12,159.43
PS-caf497b17b,2024-01-15,2024-01-28,14080.21,KES,CASH,25532,Cash deposit acc 25532,SUCCESS,BATCH,BR14,116.22
PS-73513eeba6,2024-01-31,2024-02-24,26209.32,KES,MPESA,23518,MPESA 23518,SUCCESS,BATCH,BR18,242.99
PS-ac504d1747,2024-03-13,2024-03-22,24707.43,KES,CASH,28975,Cash deposit acc 28975,SUCCESS,TELLER,BR08,154.55
PS-395c49ea79,2024-02-26,2024-02-16,34895.42,KES,MPESA,20533,M-PESA PAY 20533,SUCCESS,SYSTEM,BR14,187.34
PS-ccc5d68790,2024-02-04,2024-01-13,21821.02,KES,CASH,24480,CASH DEP 24480,SUCCESS,TELLER,BR16,177.49
PS-f5333a6dbf,2024-02-12,2024-02-14,20316.07,KES,CHEQUE,22134,Cheque deposit for member 22134,SUCCESS,BATCH,BR15,118.77
PS-6eb90a7d36,2024-01-01,2024-03-06,13377.33,KES,CHEQUE,20611,Cheque deposit for member 20611,SUCCESS,TELLER,BR09,53.84
PS-0523a87583,2024-03-31,2024-02-09,22250.91,KES,MPESA,21302,M-PESA PAY 21302,SUCCESS,TELLER,BR13,203.22
PS-85d8cae9fb,2024-02-09,2024-02-19,27181.24,KES,MPESA,21190,Mobile payment member 21190,SUCCESS,TELLER,BR13,70.92
PS-400ac2fa90,2024-01-03,2024-02-12,8736.1,KES,CASH,28460,CASH DEP 28460,SUCCESS,SYSTEM,BR09,43.97
PS-9242a2258b,2024-02-01,2024-02-18,9184.77,KES,MPESA,25744,M-PESA PAY 25744,SUCCESS,SYSTEM,BR08,55.1
PS-750086580e,2024-03-27,2024-02-04,40444.26,KES,MPESA,21466,M-PESA PAY 21466,SUCCESS,BATCH,BR11,171.75
PS-5ccf82a45b,2024-02-24,2024-01-04,18031.53,KES,CASH,25537,Cash deposit acc 25537,SUCCESS,TELLER,BR01,158.85
PS-b1569ca524,2024-01-18,2024-01-20,47786.41,KES,CASH,21519,CASH DEP 21519,SUCCESS,TELLER,BR08,465.89
PS-c1cd9a2bdf,2024-01-17,2024-03-29,23843.04,KES,CASH,26167,Cash deposit acc 26167,SUCCESS,BATCH,BR15,189.55
PS-7af43623e3,2024-02-17,2024-03-25,39993.2,KES,MPESA,23402,Mobile payment member 23402,SUCCESS,BATCH,BR11,348.02
PS-2dbaefb1f5,2024-02-03,2024-01-04,49002.09,KES,CHEQUE,27388,Cheque dep member 27388,SUCCESS,BATCH,BR19,131.34
PS-48fa8c008e,2024-02-22,2024-03-29,27407.99,KES,CHEQUE,25909,CHQ DEP MBR 25909,SUCCESS,TELLER,BR08,115.13
PS-b64d48f667,2024-03-01,2024-02-29,12967.94,KES,CASH,28645,Cash deposit acc 28645,SUCCESS,TELLER,BR14,43.85
PS-c3d4bb2955,2024-02-12,2024-03-31,16870.62,KES,CASH,27979,Cash deposit acc 27979,SUCCESS,SYSTEM,BR06,113.9
PS-4c86f431ae,2024-02-24,2024-03-14,14611.65,KES,MPESA,25822,MPESA 25822,SUCCESS,SYSTEM,BR05,126.86
PS-4d74b64812,2024-02-25,2024-01-17,35059.11,KES,CASH,27798,CASH DEP 27798,SUCCESS,SYSTEM,BR06,210.49
PS-0223c31b40,2024-01-09,2024-03-23,21037.85,KES,CHEQUE,20196,CHQ DEP MBR 20196,FAILED,TELLER,BR09,93.58
PS-6fc88fb6b4,2024-02-10,2024-03-15,39266.22,KES,CASH,29502,Cash deposit acc 29502,SUCCESS,TELLER,BR11,290.31
PS-38e8043abd,2024-01-21,2024-02-24,11036.5,KES,CASH,26705,CASH DEP 26705,SUCCESS,BATCH,BR17,75.58
PS-8bcbd205fa,2024-01-07,2024-01-12,47799.71,KES,CASH,21492,CASH DEP 21492,SUCCESS,TELLER,BR15,308.28
PS-4e10ecad77,2024-03-22,2024-03-24,34312.86,KES,CHEQUE,21694,CHQ DEP MBR 21694,SUCCESS,SYSTEM,BR13,329.96
PS-7b7b34c1f9,2024-03-13,2024-02-08,42893.53,KES,CHEQUE,23922,Cheque dep member 23922,SUCCESS,SYSTEM,BR03,325.6
PS-5e681ea72c,2024-02-01,2024-02-10,31462.91,KES,CHEQUE,24725,Cheque dep member 24725,SUCCESS,SYSTEM,BR05,261.06
PS-6a291ef101,2024-03-27,2024-03-09,32175.38,KES,CHEQUE,28877,CHQ DEP MBR 28877,SUCCESS,BATCH,BR12,285.57
PS-88cbd5574c,2024-01-27,2024-01-07,49680.55,KES,CASH,28059,Cash deposit acc 28059,SUCCESS,SYSTEM,BR11,249.74
PS-ac33637b81,2024-02-13,2024-03-07,23881.48,KES,CASH,27476,Cash deposit acc 27476,SUCCESS,BATCH,BR03,207.44
PS-4347de87ed,2024-03-17,2024-02-05,33919.22,KES,CHEQUE,27679,Cheque deposit for member 27679,SUCCESS,BATCH,BR01,200.16
PS-71a547628e,2024-01-10,2024-02-08,6241.68,KES,CHEQUE,29451,CHQ DEP MBR 29451,SUCCESS,SYSTEM,BR09,31.55
PS-2d22586924,2024-01-31,2024-01-08,49968.25,KES,CHEQUE,21338,Cheque dep member 21338,SUCCESS,SYSTEM,BR12,419.83
PS-35308ad9a6,2024-03-03,2024-01-28,38488.6,KES,CASH,22825,CASH DEP 22825,SUCCESS,BATCH,BR06,151.24
PS-54146b703a,2024-03-04,2024-02-28,28198.61,KES,MPESA,27911,Mobile payment member 27911,SUCCESS,TELLER,BR16,182.8
PS-80025ae487,2024-02-12,2024-01-13,7778.06,KES,CASH,21982,Cash deposit acc 21982,SUCCESS,TELLER,BR18,67.1
PS-f67607a826,2024-03-14,2024-03-15,37870.11,KES,CHEQUE,29021,Cheque deposit for member 29021,SUCCESS,BATCH,BR14,277.46
PS-7ceb7874fa,2024-02-16,2024-01-27,1466.67,KES,CASH,26749,Cash deposit acc 26749,SUCCESS,BATCH,BR12,8.32
PS-cd7095095c,2024-03-08,2024-01-18,20424.3,KES,MPESA,26715,Mobile payment member 26715,SUCCESS,BATCH,BR01,176.32
PS-53c47a74c3,2024-03-16,2024-01-03,49654.7,KES,CASH,23095,CASH DEP 23095,SUCCESS,TELLER,BR08,292.93
PS-ac53bad340,2024-02-23,2024-03-31,31759.93,KES,CASH,20995,CASH DEP 20995,SUCCESS,BATCH,BR08,105.25
PS-77bc9670fc,2024-03-06,2024-01-31,2238.58,KES,CASH,28170,CASH DEP 28170,FAILED,BATCH,BR09,15.11
PS-2db992b777,2024-02-22,2024-03-28,36265.55,KES,MPESA,27130,Mobile payment member 27130,SUCCESS,BATCH,BR14,173.38
PS-b05c4ff05a,2024-02-13,2024-02-20,33823.28,KES,MPESA,27778,MPESA 27778,SUCCESS,SYSTEM,BR05,183.21
PS-93eaed7981,2024-03-17,2024-03-06,34010.6,KES,MPESA,26474,Mobile payment member 26474,SUCCESS,BATCH,BR04,189.57
PS-374a40bcab,2024-01-01,2024-01-06,25171.39,KES,MPESA,29600,Mobile payment member 29600,SUCCESS,SYSTEM,BR11,204.33
PS-ed5a60acf8,2024-02-20,2024-03-19,9702.18,KES,CHEQUE,22443,Cheque deposit for member 22443,FAILED,TELLER,BR07,29.11
PS-230270550b,2024-01-22,2024-02-17,47625.75,KES,CASH,26372,CASH DEP 26372,SUCCESS,TELLER,BR08,99.1
PS-3bdef99ee0,2024-01-06,2024-02-18,37797.54,KES,MPESA,20540,Mobile payment member 20540,SUCCESS,SYSTEM,BR03,206.43
PS-c189ef6e0b,2024-02-21,2024-03-02,32541.16,KES,CHEQUE,25616,CHQ DEP MBR 25616,SUCCESS,TELLER,BR05,154.27
PS-c7ca8fe8dd,2024-03-16,2024-01-04,24368.29,KES,CHEQUE,29141,Cheque deposit for member 29141,SUCCESS,BATCH,BR12,212.6
PS-686b24510d,2024-03-17,2024-01-27,36304.82,KES,MPESA,23439,Mobile payment member 23439,SUCCESS,TELLER,BR16,198.8
PS-493a24ba9e,2024-02-15,2024-03-30,6911.16,KES,MPESA,23556,MPESA 23556,SUCCESS,TELLER,BR17,26.59
PS-34ad648355,2024-02-13,2024-03-15,25115.98,KES,CHEQUE,22290,Cheque deposit for member 22290,SUCCESS,TELLER,BR02,97.06
PS-9bb0470102,2024-03-30,2024-01-07,23840.99,KES,CASH,23758,Cash deposit acc 23758,SUCCESS,BATCH,BR19,107.23
PS-c155ce8eb0,2024-02-27,2024-01-02,46812.48,KES,MPESA,23401,MPESA 23401,SUCCESS,TELLER,BR07,180.97
PS-744b4a9ea1,2024-03-06,2024-01-27,6627.58,KES,CASH,23221,CASH DEP 23221,SUCCESS,SYSTEM,BR13,46.9
PS-805c44fbbe,2024-03-11,2024-03-21,18322.34,KES,CHEQUE,21351,Cheque deposit for member 21351,SUCCESS,SYSTEM,BR15,68.76
PS-1d9dbe9f66,2024-03-21,2024-02-17,26426.36,KES,CASH,21655,Cash deposit acc 21655,SUCCESS,SYSTEM,BR14,173.65
PS-f798721a8a,2024-03-21,2024-02-19,1319.84,KES,CASH,26318,CASH DEP 26318,FAILED,SYSTEM,BR12,5.88
PS-9c35b62051,2024-03-10,2024-01-29,18698.63,KES,CHEQUE,22360,CHQ DEP MBR 22360,SUCCESS,BATCH,BR06,102.48
PS-dc092c6cd4,2024-02-27,2024-01-26,10709.8,KES,MPESA,20493,M-PESA PAY 20493,SUCCESS,BATCH,BR14,66.18
PS-5e5dab7ffe,2024-01-17,2024-03-08,10606.82,KES,CASH,25941,Cash deposit acc 25941,SUCCESS,BATCH,BR19,24.44
PS-1cf48ac7be,2024-03-27,2024-03-27,30873.65,KES,MPESA,29883,M-PESA PAY 29883,SUCCESS,TELLER,BR07,81.58
PS-cd7996b15d,2024-03-06,2024-02-17,12282.11,KES,CHEQUE,26099,Cheque dep member 26099,SUCCESS,BATCH,BR14,119.28
PS-f8072dab4a,2024-01-17,2024-02-12,34206.3,KES,CHEQUE,25944,Cheque deposit for member 25944,SUCCESS,SYSTEM,BR14,187.29
PS-950a670e7e,2024-02-21,2024-03-23,32075.88,KES,MPESA,28585,MPESA 28585,SUCCESS,TELLER,BR10,190.97
PS-2d0dbd0da6,2024-03-14,2024-03-27,43606.21,KES,CHEQUE,27717,Cheque dep member 27717,SUCCESS,SYSTEM,BR08,136.86
PS-c727cab626,2024-01-01,2024-01-30,36345.87,KES,MPESA,29561,M-PESA PAY 29561,SUCCESS,SYSTEM,BR06,162.95
PS-08f7132cac,2024-02-15,2024-03-13,8860.37,KES,MPESA,27695,MPESA 27695,SUCCESS,TELLER,BR15,38.63
PS-8be7ee4ff7,2024-03-18,2024-02-02,49296.49,KES,CASH,29384,CASH DEP 29384,SUCCESS,BATCH,BR10,101.44
PS-ebbda242d5,2024-02-06,2024-02-23,17719.38,KES,CASH,29114,CASH DEP 29114,SUCCESS,SYSTEM,BR12,63.56
PS-823e4e0eb8,2024-01-07,2024-01-20,25920.61,KES,CHEQUE,27699,Cheque dep member 27699,SUCCESS,TELLER,BR01,189.16
PS-39cbece7bd,2024-03-28,2024-01-22,19318.39,KES,CHEQUE,27663,CHQ DEP MBR 27663,SUCCESS,BATCH,BR13,140.15
PS-55dbf27a36,2024-01-22,2024-01-27,36130.91,KES,CHEQUE,27556,CHQ DEP MBR 27556,SUCCESS,BATCH,BR15,149.7
PS-f2006597c9,2024-02-20,2024-01-01,48994.58,KES,CASH,23503,Cash deposit acc 23503,SUCCESS,BATCH,BR04,111.07
PS-ff37b528a4,2024-01-03,2024-02-26,27661.42,KES,MPESA,20170,Mobile payment member 20170,SUCCESS,BATCH,BR05,146.79
PS-5ec876cb9f,2024-03-14,2024-03-21,38790.7,KES,MPESA,24984,M-PESA PAY 24984,SUCCESS,TELLER,BR16,237.12
PS-a0fd74a857,2024-02-25,2024-01-08,47002.53,KES,CASH,25948,Cash deposit acc 25948,SUCCESS,BATCH,BR07,280.38
PS-36777312bc,2024-03-25,2024-03-25,45806.93,KES,MPESA,26796,MPESA 26796,SUCCESS,BATCH,BR18,130.99
PS-024fee23ee,2024-02-04,2024-02-23,37685.74,KES,MPESA,24678,MPESA 24678,SUCCESS,BATCH,BR10,152.23
PS-cde75ae1d4,2024-03-10,2024-02-26,34588.97,KES,CHEQUE,28089,Cheque dep member 28089,FAILED,TELLER,BR11,105.36
PS-17a1a80862,2024-02-14,2024-01-12,33129.45,KES,CHEQUE,29381,Cheque dep member 29381,SUCCESS,TELLER,BR15,209.99
PS-4132c26a11,2024-03-08,2024-03-10,22743.32,KES,CASH,24963,Cash deposit acc 24963,SUCCESS,SYSTEM,BR09,90.16
PS-32614d1006,2024-03-06,2024-02-10,2648.1,KES,MPESA,24325,M-PESA PAY 24325,SUCCESS,TELLER,BR17,6.16
PS-ac4e4bfe5f,2024-01-06,2024-03-06,16506.82,KES,CASH,22584,CASH DEP 22584,SUCCESS,SYSTEM,BR13,138.95
PS-369f92ad1e,2024-01-30,2024-02-15,46551.78,KES,MPESA,22709,MPESA 22709,SUCCESS,BATCH,BR13,314.64
PS-d04be1abf8,2024-02-15,2024-02-19,9739.9,KES,CHEQUE,22896,Cheque deposit for member 22896,SUCCESS,TELLER,BR17,54.69
PS-8814b37bc7,2024-02-09,2024-02-23,27522.13,KES,CASH,20083,CASH DEP 20083,SUCCESS,SYSTEM,BR14,55.2
PS-39524f38db,2024-02-21,2024-02-03,40217.86,KES,CASH,24909,CASH DEP 24909,SUCCESS,SYSTEM,BR15,218.89
PS-1eb6c6ded5,2024-02-24,2024-01-11,33025.13,KES,CHEQUE,29549,Cheque deposit for member 29549,SUCCESS,TELLER,BR04,280.71
PS-22e0da421f,2024-02-21,2024-03-30,36487.71,KES,CHEQUE,20725,CHQ DEP MBR 20725,SUCCESS,SYSTEM,BR18,303.18
PS-ad4b96d4d5,2024-03-13,2024-03-22,46346.61,KES,CASH,28236,Cash deposit acc 28236,SUCCESS,TELLER,BR10,138.16
PS-2dc59908ed,2024-01-17,2024-03-10,11469.74,KES,CASH,28538,CASH DEP 28538,SUCCESS,BATCH,BR13,23.06
PS-2f07376793,2024-01-04,2024-01-22,16032.87,KES,CASH,23660,CASH DEP 23660,SUCCESS,SYSTEM,BR07,133.37
PS-a4e9cbea2f,2024-01-09,2024-01-24,49580.15,KES,CHEQUE,20189,CHQ DEP MBR 20189,SUCCESS,SYSTEM,BR15,136.71
PS-67e8468c9d,2024-02-19,2024-03-24,45605.42,KES,CHEQUE,28879,Cheque deposit for member 28879,SUCCESS,BATCH,BR10,312.88
PS-d7a8cf9d84,2024-02-17,2024-01-05,9889.79,KES,CHEQUE,29476,CHQ DEP MBR 29476,SUCCESS,SYSTEM,BR04,65.32
PS-c1a611140a,2024-03-09,2024-02-26,41749.05,KES,CHEQUE,29717,Cheque deposit for member 29717,SUCCESS,BATCH,BR14,349.01
PS-2267fa0c38,2024-03-23,2024-02-09,24409.84,KES,CHEQUE,28068,Cheque dep member 28068,SUCCESS,TELLER,BR20,214.94
PS-cd1d96477d,2024-02-16,2024-01-03,45405.03,KES,CASH,22669,CASH DEP 22669,FAILED,BATCH,BR04,308.81
PS-604cf1d77d,2024-01-18,2024-01-10,48160.53,KES,CHEQUE,21371,Cheque deposit for member 21371,SUCCESS,SYSTEM,BR19,232.33
PS-cd0cf72889,2024-02-03,2024-01-06,28345.61,KES,CHEQUE,22208,Cheque dep member 22208,FAILED,TELLER,BR07,165.08
PS-bd5d49d48e,2024-02-14,2024-02-19,25053.32,KES,MPESA,21196,Mobile payment member 21196,SUCCESS,BATCH,BR15,101.19
PS-127d11f17d,2024-01-24,2024-02-23,20271.61,KES,MPESA,20113,M-PESA PAY 20113,SUCCESS,TELLER,BR02,145.9
PS-e2232547f1,2024-01-10,2024-02-24,29799.5,KES,MPESA,20975,MPESA 20975,SUCCESS,SYSTEM,BR03,99.65
PS-f109ea4a66,2024-01-09,2024-03-10,21865.27,KES,CASH,21931,Cash deposit acc 21931,SUCCESS,TELLER,BR05,194.77
